property_id,source_name,region_norm,anomaly_score,is_anomaly,fraud_score,fraud_flags,regional_context,model_version
tunisieannonce_8b76362661dc,tunisieannonce,tunis,0.1066,False,10.61,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8afde2712cd6,tunisieannonce,tunis,0.1814,False,2.59,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8b47f89f4ad6,tunisieannonce,tunis,0.169,False,3.29,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8b60994e8e5d,tunisieannonce,tunis,0.167,False,3.42,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8ba2d8c8f7d3,tunisieannonce,tunis,0.1796,False,2.68,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8b3ab9b7633e,tunisieannonce,tunis,0.1425,False,5.47,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8ae77316d3e7,tunisieannonce,tunis,0.1693,False,3.27,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8c76ec7e9c5b,tunisieannonce,tunis,0.181,False,2.61,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8be318ae414f,tunisieannonce,tunis,0.0668,False,20.8,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8c132be7aa2e,tunisieannonce,tunis,0.1642,False,3.61,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8bd751145455,tunisieannonce,tunis,0.1817,False,2.58,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8c20cf8eeb71,tunisieannonce,tunis,0.1675,False,3.39,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8baad15ab910,tunisieannonce,tunis,0.1823,False,2.54,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8cbb2a111668,tunisieannonce,tunis,0.0508,False,26.59,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8ccfd5708583,tunisieannonce,tunis,0.1593,False,3.97,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8cdfaedd158c,tunisieannonce,tunis,0.0561,False,24.55,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8c8e7e1d9e79,tunisieannonce,tunis,0.1323,False,6.62,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8d7c8d60f747,tunisieannonce,tunis,0.1303,False,6.87,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8d9cbec39b84,tunisieannonce,tunis,0.1034,False,11.22,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8d7bca4b6548,tunisieannonce,tunis,0.1776,False,2.78,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8d7e1fc8e14b,tunisieannonce,tunis,0.1605,False,3.88,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8d8cab88b6e1,tunisieannonce,tunis,0.175,False,2.93,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8cf13bd34c9e,tunisieannonce,tunis,0.094,False,13.25,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8ce9d73294cb,tunisieannonce,tunis,0.1485,False,4.88,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8ea448746671,tunisieannonce,tunis,0.1738,False,3.0,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8dd8c17c5a98,tunisieannonce,tunis,0.1147,False,9.16,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8e700834de77,tunisieannonce,tunis,0.1593,False,3.97,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8e3939fa0296,tunisieannonce,tunis,0.0679,False,20.47,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8e5ae426d5b1,tunisieannonce,tunis,0.1482,False,4.9,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8e3edd4a8576,tunisieannonce,tunis,0.1278,False,7.2,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8dbe5220ae12,tunisieannonce,tunis,0.1577,False,4.09,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8ecbefd5aded,tunisieannonce,tunis,0.0995,False,12.03,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8fbb9cb55cfd,tunisieannonce,tunis,0.1832,False,2.5,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8f0982a54795,tunisieannonce,tunis,0.1693,False,3.27,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8ec99f8d132d,tunisieannonce,tunis,0.1364,False,6.14,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8ecbfa533b2e,tunisieannonce,tunis,0.1742,False,2.98,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8f43f19e07ed,tunisieannonce,tunis,0.1852,False,2.4,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8ea808a8efa0,tunisieannonce,tunis,0.1224,False,7.96,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8f1481905024,tunisieannonce,tunis,0.1083,False,10.28,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8fd94d9d2bad,tunisieannonce,tunis,0.1664,False,3.46,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_908554ae27b5,tunisieannonce,tunis,0.1655,False,3.52,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_90bb7826d89b,tunisieannonce,tunis,0.1162,False,8.92,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9011524dfd50,tunisieannonce,tunis,0.1865,False,2.34,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9010e9829052,tunisieannonce,tunis,0.1753,False,2.92,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_913f955e6d72,tunisieannonce,tunis,0.1775,False,2.79,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_90f61c240531,tunisieannonce,tunis,0.0504,False,26.74,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_918f79289c5d,tunisieannonce,tunis,0.1613,False,3.82,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_91b6757e8d50,tunisieannonce,tunis,0.1482,False,4.91,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9161b7fb8933,tunisieannonce,tunis,0.1726,False,3.07,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_91975d0559a8,tunisieannonce,tunis,0.0839,False,15.74,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_918c17c891ea,tunisieannonce,tunis,0.0356,False,32.89,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_91bd532fe109,tunisieannonce,tunis,0.1259,False,7.46,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_928c86653c41,tunisieannonce,tunis,0.0613,False,22.7,"[""extreme_price_per_m2""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_929960d0e382,tunisieannonce,tunis,0.1693,False,3.27,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_926f1effc2ce,tunisieannonce,tunis,0.1512,False,4.64,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_91ccd4bbc38a,tunisieannonce,tunis,0.1165,False,8.87,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_91c91ac06a9f,tunisieannonce,tunis,0.132,False,6.66,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_91dde6132682,tunisieannonce,tunis,0.1085,False,10.25,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_a747b25778e9,tunisieannonce,tunis,0.156,False,4.23,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_93128ae2ece0,tunisieannonce,tunis,0.1337,False,6.45,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9305d75c4883,tunisieannonce,tunis,0.1714,False,3.14,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_93281af11bc3,tunisieannonce,tunis,0.0835,False,15.85,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_933ce3074ea0,tunisieannonce,tunis,0.1335,False,6.47,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_930b6882da33,tunisieannonce,tunis,0.0485,False,27.49,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_932d2374ac34,tunisieannonce,tunis,0.1423,False,5.48,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_92bbb6754dd1,tunisieannonce,tunis,0.175,False,2.93,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9511ef5bbe30,tunisieannonce,tunis,0.0618,False,22.51,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_935f124b51d8,tunisieannonce,tunis,0.171,False,3.17,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_941353d49dd2,tunisieannonce,tunis,0.1681,False,3.35,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_937d47d58866,tunisieannonce,tunis,0.1512,False,4.63,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_93492f3bc17e,tunisieannonce,tunis,0.1161,False,8.92,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_938eaf5b8b77,tunisieannonce,tunis,0.1462,False,5.1,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_941f91443ba9,tunisieannonce,tunis,0.1189,False,8.48,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_94f504e48f71,tunisieannonce,tunis,0.1283,False,7.13,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9456b816f5ef,tunisieannonce,tunis,0.0907,False,14.0,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_944b9fcac884,tunisieannonce,tunis,0.1743,False,2.97,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_949690f8bc9a,tunisieannonce,tunis,0.1118,False,9.66,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_95690480fe5b,tunisieannonce,tunis,0.1302,False,6.89,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_95a66afec265,tunisieannonce,tunis,0.0489,False,27.32,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_956ee6e52f69,tunisieannonce,tunis,0.1608,False,3.86,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_95d97f5d7d8f,tunisieannonce,tunis,-0.1293,True,92.99,"[""no_images_high_price"", ""rooms_surface_inconsistent"", ""extreme_price_per_m2""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_95a1fe1aadf1,tunisieannonce,tunis,0.1584,False,4.04,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_951b82a40c32,tunisieannonce,tunis,0.166,False,3.49,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_95e9c52af6fa,tunisieannonce,tunis,0.0718,False,19.22,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_96067e648b08,tunisieannonce,tunis,0.1205,False,8.24,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_967acf662a0a,tunisieannonce,tunis,0.0567,False,24.33,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_965766297491,tunisieannonce,tunis,0.1245,False,7.66,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_96c9a5b1f8de,tunisieannonce,tunis,0.1292,False,7.02,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_964306bf6327,tunisieannonce,tunis,0.1575,False,4.11,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_966d4ab15e12,tunisieannonce,tunis,0.1764,False,2.85,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9671435fb249,tunisieannonce,tunis,0.0792,False,17.03,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9684cbb6ab54,tunisieannonce,tunis,0.088,False,14.68,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_96aa7aafa167,tunisieannonce,tunis,0.1449,False,5.23,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_972ab2ab32ec,tunisieannonce,tunis,0.0475,False,27.89,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_96fbb5eb5ee4,tunisieannonce,tunis,0.0472,False,27.99,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_97626e7096a3,tunisieannonce,tunis,0.1323,False,6.62,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_96e7329a6c19,tunisieannonce,tunis,0.1627,False,3.72,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_96e5c4495c4c,tunisieannonce,tunis,0.0923,False,13.64,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_975951b88f64,tunisieannonce,tunis,0.169,False,3.29,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_999e0dc955eb,tunisieannonce,tunis,0.1247,False,7.62,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_972b12c29b09,tunisieannonce,tunis,0.1752,False,2.92,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_976de0d4b1d7,tunisieannonce,tunis,0.1255,False,7.52,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_96cff3fe0da5,tunisieannonce,tunis,0.1801,False,2.65,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9866d99d803c,tunisieannonce,tunis,0.1263,False,7.4,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9b64e12cd89a,tunisieannonce,tunis,0.1655,False,3.52,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_97e422c9eb87,tunisieannonce,tunis,0.1632,False,3.68,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_98251557e424,tunisieannonce,tunis,0.1846,False,2.43,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_97fb17c6c0f3,tunisieannonce,tunis,0.1678,False,3.37,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_986d0391606d,tunisieannonce,tunis,0.1594,False,3.96,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_99678ae517f3,tunisieannonce,tunis,0.1838,False,2.47,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_99553297ac15,tunisieannonce,tunis,0.149,False,4.83,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_98ded1559ae0,tunisieannonce,tunis,0.1636,False,3.66,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_998cd1ae88cb,tunisieannonce,tunis,0.1385,False,5.9,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_98d9c7283939,tunisieannonce,tunis,0.1599,False,3.92,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_a55cb3db0dfe,tunisieannonce,tunis,0.1548,False,4.33,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_98ee86b59df1,tunisieannonce,tunis,0.073,False,18.86,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_997b69288e6e,tunisieannonce,tunis,0.1613,False,3.82,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_98e4a46a88d7,tunisieannonce,tunis,0.1178,False,8.66,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9a118a618cc5,tunisieannonce,tunis,0.1505,False,4.7,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9a24a9db9bcd,tunisieannonce,tunis,0.1725,False,3.08,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9a0e6767f5a8,tunisieannonce,tunis,0.1641,False,3.62,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9a116859da77,tunisieannonce,tunis,-0.0135,True,56.69,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9a36fc1af0ef,tunisieannonce,tunis,0.1628,False,3.71,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_99e1cb3a99f7,tunisieannonce,tunis,0.1707,False,3.19,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9a1513cde85a,tunisieannonce,tunis,0.0014,False,49.28,"[""no_images_high_price"", ""price_too_high_for_region""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_99b3b37fb907,tunisieannonce,tunis,0.0828,False,16.02,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9a335748b0fb,tunisieannonce,tunis,0.1629,False,3.7,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9ae4b8143502,tunisieannonce,tunis,0.1624,False,3.74,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9ad177b82858,tunisieannonce,tunis,0.0316,False,34.72,"[""extreme_price_per_m2""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9aa1afbb096f,tunisieannonce,tunis,0.1055,False,10.82,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9a7ad5646695,tunisieannonce,tunis,0.1611,False,3.83,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9b3058140ca6,tunisieannonce,tunis,0.1327,False,6.58,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9c42b3e56fb6,tunisieannonce,tunis,0.1551,False,4.3,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9c6872bd438e,tunisieannonce,tunis,0.1738,False,3.0,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9c52cb0186b0,tunisieannonce,tunis,0.1686,False,3.32,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9c2deae1aed2,tunisieannonce,tunis,0.1732,False,3.04,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9c6c79f666a9,tunisieannonce,tunis,0.1569,False,4.16,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9be1f2c4a07d,tunisieannonce,tunis,0.1499,False,4.75,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9c4c7ea49485,tunisieannonce,tunis,0.1658,False,3.5,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9d6eb25426b4,tunisieannonce,tunis,0.1727,False,3.06,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9d4432a0911f,tunisieannonce,tunis,0.1673,False,3.4,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9d79bf024488,tunisieannonce,tunis,0.1799,False,2.66,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9d397848ac6d,tunisieannonce,tunis,0.1006,False,11.8,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9d4e9085dfa3,tunisieannonce,tunis,0.175,False,2.93,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9e516aa30a30,tunisieannonce,tunis,0.1568,False,4.17,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9db56089d6cd,tunisieannonce,tunis,0.1498,False,4.76,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9d674a9d3691,tunisieannonce,tunis,0.0448,False,28.99,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9d0decc4eb99,tunisieannonce,tunis,0.1403,False,5.7,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9da11b04aae2,tunisieannonce,tunis,0.1596,False,3.94,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9e990f2d3b36,tunisieannonce,tunis,0.0535,False,25.55,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9df24712f1c5,tunisieannonce,tunis,0.1729,False,3.05,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9df6a1cb6837,tunisieannonce,tunis,0.1675,False,3.39,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9dd96d885459,tunisieannonce,tunis,0.1419,False,5.53,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9e2024d7f64c,tunisieannonce,tunis,0.1718,False,3.12,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_9e99eda3b1be,tunisieannonce,tunis,0.1729,False,3.06,[],"{""model_used"": ""tunis""}",isolation_forest_v2
