property_id,source_name,price,surface,rooms,city,region,zone,municipalite,transaction_type,type,latitude,longitude,features,reliability_score,reliability_level,model_weight,is_outlier,suspected_duplicate,scraped_at
tunisieannonce_179d9ae759f3,tunisieannonce,830000.0,400.0,3,Hammamet,TUNIS,north,Hammamet,Sale,Land,36.4,10.6167,chambre|chauffage central|cuisine bien aménagée|dressing|jardin|parking|piscine|place de parking|salle de bain|salon salle a manger|suite composée|terrasse|trois chambres à coucher,95,HIGH,0.0,False,,
tunisieannonce_17a8a68ade94,tunisieannonce,3300.0,155.0,4,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,balcon|chambres à coucher|chauffage central|climatisation|cuisine|dressing|meuble|parking|place de parking au sous-sol|salle d'eau invités|salle de bain|salle de bain commune|suite parentale|séchoir,85,HIGH,0.0,False,,
tunisieannonce_18a225d64af2,tunisieannonce,980000.0,529.0,4,Borj Cedria,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,appartement en s+2|appartement s+3|balcon|duplex|espace commercial|grand balcon|jardin|restaurant pizzeria au feu du bois|suites parentale,95,HIGH,0.0,False,,
tunisieannonce_186619cca042,tunisieannonce,280000.0,350.0,2,Hammam Sousse,TUNIS,north,Hammam Sousse,Sale,Villa,35.8592,10.59,3 bedrooms|cuisine|salle de bain|salon|terrasse|titre foncier,95,HIGH,0.0,False,,
tunisieannonce_18a8fef8c13b,tunisieannonce,980000.0,635.0,3,Sidi Jedidi,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,"chauffage central|cuisine bien aménagée|deux chambres à coucher|deux suites composées, une chambre, une salle de bain, dressing|jardin|parking|piscine|place de parking|salon salle a manger|terrasse",95,HIGH,0.0,False,,
tunisieannonce_187bf62b6cd6,tunisieannonce,1700.0,367.0,3,Hammam Sousse,TUNIS,north,Hammam Sousse,Sale,Land,35.8592,10.59,bhayer|documents fournis : titre individeul|hammem sousse|meuble|négociable|plage|prix|r+3|terrain,85,HIGH,0.0,True,,
tunisieannonce_186c5471b7e0,tunisieannonce,150000.0,325.0,,Kalaa Essghira,TUNIS,north,Kalaa Essghira,Sale,Land,35.8381,10.5736,autorisation de bâtir|clôturé|prix|terrain|zone des villas,85,HIGH,0.0,False,,
tunisieannonce_182ffa9a5ef8,tunisieannonce,1600.0,97.0,2,El Kantaoui,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,balcony|bathroom|bedroom|kitchen|living room|meuble|storage|terrasse|view|vue mer,85,HIGH,0.0,False,,
tunisieannonce_18feefc312a9,tunisieannonce,1200.0,1000.0,,Sidi Daoud,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,indivi r+2|terrain|titre foncier urbaine,75,GOOD,0.0,True,,
tunisieannonce_18893e6d4628,tunisieannonce,3700.0,167.0,3,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,accueil|cinq bureaux|deux places parking|kitchenette|logement incluant syndic|meuble|parking|salle serveur|trois blocs sanitaires,85,HIGH,0.0,False,,
tunisieannonce_183b4e37c833,tunisieannonce,1200.0,74.0,1,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,2 TVs with receivers and subscriptions|balcony|bathroom|bedroom|central heating|chauffage central|climate control|close to amenities|equipped kitchen|green space|haut standing|meuble|secure residence|spacious salon|unlimited Wi-Fi,85,HIGH,0.0,False,,
tunisieannonce_18bb84f107a6,tunisieannonce,4800.0,180.0,1,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,chambre de service|chauffage central|climatisation|cuisine équipée|dressing dans toutes les pièces|jardin|parking|place de parking|salle d'eau invités|salle de bain|suite parentale|séjour indépendant|terrasse,85,HIGH,0.0,False,,
tunisieannonce_187aa99c9ddb,tunisieannonce,325000.0,100.0,2,Sahloul,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,100 m²|2 bedrooms|bathroom|garden|haut standing|high standing|jardin|kitchen|living room|new|parking|shower|terrace|terrasse,95,HIGH,0.0,False,,
tunisieannonce_193d31aa695e,tunisieannonce,6000.0,,2,Gammart,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,buanderie|chambre|chambres à coucher|chauffage|climatisation|cuisine équipée|dressing|etage|garage|jardin|loge gardien|patio|piscine|réz de jardin|salle d'eau|salle de douche|salon|suite parentale|séjour|terrasse|villa,80,GOOD,0.0,False,,
tunisieannonce_19d4182318c6,tunisieannonce,2100.0,70.0,1,Cite Ennasr 1,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,courte durée|haut standing|meuble|meublé|studio,85,HIGH,0.0,False,,
tunisieannonce_19404c7572ab,tunisieannonce,490000.0,,,El Amaiem,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,1100 amandiers|2 hectares senya entrepot|500 oliviers plein production|6.5 hectares|bassin d'eau|maison gardien|papier en règle|puit|route goudronnée clôturée|réseaux : steg force et sonede|studio|terrain agricole,45,LOW,0.0,False,,
tunisieannonce_18f90e379b8b,tunisieannonce,4000.0,2025.0,2,Jardins De Carthage,TUNIS,north,Carthage,Rent,Apartment,36.8536,10.3256,chambres à coucher|cuisine équipée|jardin|meuble|parking|place parking au sous-sol|salle de bain commune|salle de bain invités|suite parentale|séchoir|terrasse,85,HIGH,0.0,False,,
tunisieannonce_1903b90db69f,tunisieannonce,6000.0,,4,Carthage,TUNIS,north,Carthage,Rent,Villa,36.8536,10.3256,abri pour deux voitures|chauffage central|climatisation|climatiseurs|cuisine aménagée et équipée|jardin|salle d'eau invités|salon-salle à manger|sejour fermé|terrasse|villa,80,GOOD,0.0,False,,
tunisieannonce_19024dc4ec3d,tunisieannonce,8200.0,298.0,,Berge Du Lac,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,7 spacieux bureaux|climatisation|climatisation centrale chaud et froid|double vitrage|hall|haut standing|kitchenette|parking|station de bus|sécurité|toilettes,75,GOOD,0.0,True,,
tunisieannonce_18e266a3c2be,tunisieannonce,145000.0,90.0,2,Sahloul,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,apartment|bathroom|climatisation|climatiseur|gas de ville|kitchen|living room|meuble|parking|two bedrooms,95,HIGH,0.0,False,,
tunisieannonce_1915bc7428c9,tunisieannonce,4000.0,800.0,4,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,ascenseur|elevator|garage|garden|hammam|haut standing|jardin|piscina|piscine|pool|pool house|salle de sport|sauna|terrasse,85,HIGH,0.0,True,,
tunisieannonce_1965bab2dcc8,tunisieannonce,260000.0,40.0,,El Fejja,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,accès facile|cadre naturel exceptionnel|environnement calme|maison|oliviers|proximité avec la capitale|puits,85,HIGH,0.0,True,,
tunisieannonce_18d9d0ad9b91,tunisieannonce,245000.0,400.0,2,Hammamet,TUNIS,north,Hammamet,Sale,Villa,36.4,10.6167,02 chambres à coucher|abri de voiture|cuisine|jardin|salle de bain|salon|terrasse,95,HIGH,0.0,False,,
tunisieannonce_1a2e69c32212,tunisieannonce,2100.0,300.0,4,El Menzah 9,TUNIS,north,El Menzah,Rent,Villa,36.8528,10.1703,300m²|4 bedrooms|bathroom|garage|garden|jardin|large kitchen|large living room|shower|totally independent|villa,85,HIGH,0.0,False,,
tunisieannonce_1a57134492b6,tunisieannonce,250000.0,,,Khelidia,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,terrain,45,LOW,0.0,False,,
tunisieannonce_19be7fb7db0b,tunisieannonce,140000.0,60.0,2,El Mourouj,TUNIS,north,El Mourouj,Sale,Apartment,36.7405,10.2042,balcon|cuisine|deux chambres à couchée|s+2|salle d'eau|salon,95,HIGH,0.0,False,,
tunisieannonce_19f81fe03c1d,tunisieannonce,1.0,220.0,3,Berge Du Lac,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,"floor|fully equipped kitchen|generous spaces|haut standing|large living room|location on the shores of Lake 2|luminescent|numerous storage|proximity to embassies, shops and services|secure residence|storage|surface|system of domotique|three bathrooms|three bedrooms|type|well-maintained residence",85,HIGH,0.0,True,,
tunisieannonce_19fac143e823,tunisieannonce,1500.0,100.0,2,Le Bardo,TUNIS,north,Le Bardo,Rent,Villa,36.8111,10.1364,3 chambres à coucher|cuisine|meuble|meublé|salle de bain|salle à manger|salon|villa,85,HIGH,0.0,False,,
tunisieannonce_199d93586d12,tunisieannonce,5445.0,300.0,3,Riadh Landlous,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,balcony|bathroom|bedroom|dressing room|garden|guest bathroom|guest bedroom|jardin|large living area|office|open kitchen|pantry|piscine|pool|sunroom,85,HIGH,0.0,True,,
tunisieannonce_1a56a16d264a,tunisieannonce,1000.0,,,Kelibia,TUNIS,north,Kelibia,Sale,Land,36.8472,11.0944,a200 m|future projet touristique|la palge|terrain,45,LOW,0.0,True,,
tunisieannonce_196bd89b912e,tunisieannonce,1550.0,160.0,3,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,"160m²|ascenseur|chauffage central|climatisation|climatisation en split|cuisine agencée et équipée (plaque, hotte, four) avec un séchoir|dressing|ensoleillé|haut standing|orientation optimale|s+3|salle d'eau invités|salle de bain commune|salon avec balcon|trois chambres à coucher|très lumineux",85,HIGH,0.0,False,,
tunisieannonce_1a5007b6454a,tunisieannonce,360000.0,330.0,3,Le Bardo,TUNIS,north,Le Bardo,Sale,Commercial,36.8111,10.1364,3 chambres à coucher|cuisine|entrée indépendante|jardin|possibilité de construire un autre étage|quartier résidentiel|s+3|salle de bain|salon salle à manger|surface : 330 m²|terraces couvertes|terrasse|villa indépendant,95,HIGH,0.0,False,,
tunisieannonce_1c235342b7aa,tunisieannonce,4000.0,,,Mejez El Bab,TUNIS,north,Mejez El Bab,Sale,Land,36.6492,9.6108,terrain,45,LOW,0.0,True,,
tunisieannonce_1a8dd39a27ee,tunisieannonce,2300.0,,3,Ain Zaghouan,TUNIS,north,Zaghouan,Rent,Apartment,36.4025,10.1431,chauffage|climatisation|cuisine équipée avec séchoir|deux chambres à coucher avec dressings|parking|place parking sous sol|salle d'eau|salle de bain|salon avec cheminée,80,GOOD,0.0,False,,
tunisieannonce_1ae68320546e,tunisieannonce,320.0,60.0,2,El Omrane Superieur,TUNIS,north,El Omrane Superieur,Rent,Villa,36.8264,10.1506,balcon|coin cuisine|jardin|meuble|terminus|wc,85,HIGH,0.0,False,,
tunisieannonce_1ae4b6cc5c8c,tunisieannonce,950.0,144.0,,Bir El Kassaa,TUNIS,north,Jebel Jelloud,Sale,Other,36.7667,10.1833,gros superficie|sanitaire|soned independant|steg|stockage,75,GOOD,0.0,True,,
tunisieannonce_1a591338b79a,tunisieannonce,650000.0,325.0,3,Cite Ennasr 1,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,carre|habitat viabilisé|surface totale: 352 m²,95,HIGH,0.0,False,,
tunisieannonce_1a5745f075e1,tunisieannonce,2050.0,2025.0,1,Marsa Safsaf,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,chambre à coucher|cuisine équipée|frais de syndic inclus|meuble|parking|place parking au sous-sol|résidence gardée|salle de bain|salon,85,HIGH,0.0,False,,
tunisieannonce_1a7bfdd83711,tunisieannonce,1600.0,125.0,1,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,"2 chambres de nuits dont une chambre avec un balcon|2 places de parking au sous-sol|3 climatiseurs|appartment|ascenseur|bien lumineux et ensoleillé|chauffage central|climatisation|connexion internet par wifi illimitée|cuisine indépendante bien équipée (réfrigérateur, micro-ondes, four machine à laver...), séchoir|double ascenseurs|entrée|grand terrasse avec des bacs de plantes|haut standing|luxueusement meublé|meuble|parking|récepteur numérique|salle de bains|salon|sécurisée gardée jours et nuits|terrasse|télévision lcd|état neuf",85,HIGH,0.0,False,,
tunisieannonce_1a5a46681781,tunisieannonce,450.0,70.0,1,El Mourouj,TUNIS,north,El Mourouj,Rent,Villa,36.7405,10.2042,entrée indépendante|logement résidentiel|studio,85,HIGH,0.0,False,,
tunisieannonce_1a7b6aa919fa,tunisieannonce,95000.0,200.0,2,Hammamet,TUNIS,north,Hammamet,Sale,Villa,36.4,10.6167,02 chambres à coucher|cuisine|salle d'eau|salon|véranda,95,HIGH,0.0,False,,
tunisieannonce_1a5c96024997,tunisieannonce,1800.0,95.0,1,Marsa Safsaf,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,cabine de douche|chambre à coucher|chauffage central|climatisation|climatisation: split-système|cuisine ouverte|four|hotte|lave linge|meuble|meublé|micro-ondes|parking|patio|place de parking au sous-sol|plaque|réfrigérateur|salle de bain|salle à manger|salon,85,HIGH,0.0,False,,
tunisieannonce_1aa9070ed366,tunisieannonce,200000.0,90.0,,Riadh Landlous,TUNIS,north,Jebel Jelloud,Sale,Other,36.7667,10.1833,boutique|emplacement|orientation|prix|surface,85,HIGH,0.0,False,,
tunisieannonce_1b1065d27ddd,tunisieannonce,1700.0,800.0,,Sidi Daoud,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,deux façade|prix|terrain|titre foncier urbain individuel r+4,75,GOOD,0.0,True,,
tunisieannonce_1b487054cc67,tunisieannonce,1800.0,160.0,3,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,"5th floor|appartment|ascenseur|calm and secure residence|central heating|chauffage central|climatisation|common bathroom|elevator|equipped kitchen (plaque, hotte, four) with dryer|haut standing|high standing|master suite with dressing and Italian shower|new|optimal orientation|parking|parking space in the basement|salon-dining room with terrace|split air conditioning in each room|surface of 160m²|terrasse|two bedrooms with dressing|very luminous and sunny",85,HIGH,0.0,False,,
tunisieannonce_1b95ef6efcad,tunisieannonce,4000.0,219.0,1,Khezama Ouest,TUNIS,north,Jebel Jelloud,Rent,Other,36.7667,10.1833,55 m² non couverts|local open|rez chaussée|surface de 219 m² couverts,85,HIGH,0.0,False,,
tunisieannonce_1b06447354ae,tunisieannonce,3500.0,500.0,3,Bir Bouregba,TUNIS,north,Jebel Jelloud,Rent,Land,36.7667,10.1833,3 chambres|arboré|cheminée au bois|climatisation|climatisation réversible|cuisine|fleuri|grands salons|jardin|meuble|piscine|salle à manger|suite indépendante|villa|vue panoramique,85,HIGH,0.0,False,,
tunisieannonce_1b944dc7ab05,tunisieannonce,715000.0,193.0,3,El Aouina,TUNIS,north,Jebel Jelloud,Sale,Villa,36.7667,10.1833,covered|duplex|jardin|parking|place de parking|s4|terrasse,95,HIGH,0.0,False,,
tunisieannonce_1bcad1fbed6f,tunisieannonce,350.0,30.0,3,Nabeul,TUNIS,north,Nabeul,Rent,Villa,36.4561,10.7358,3rd floor|s0|villa,85,HIGH,0.0,False,,
tunisieannonce_1b4105b95f75,tunisieannonce,530000.0,100.0,2,Chotrana 1,TUNIS,north,Jebel Jelloud,Sale,Villa,36.7667,10.1833,chauffage central|climatisation|climatisation en split|cuisine|deux chambres à coucher|dressing|jardin|parking|place de parking au sous-sol|salle de bain commune|salle de bain invité|salon,95,HIGH,0.0,False,,
tunisieannonce_1b59765b0764,tunisieannonce,2000.0,,,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,balcon|chauffage central|climatisation|climatiseurs|meuble|parking|place de parking sous-sol|salle d'eau|séchoir,45,LOW,0.0,False,,
tunisieannonce_1b6f5aa489a0,tunisieannonce,520000.0,800.0,,El Kantaoui,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,en face #hôtel el mouradi club|terrain|vue de mer|zone des villas,85,HIGH,0.0,False,,
tunisieannonce_1b9a59418cd2,tunisieannonce,1500.0,623.0,,Cite Oplympique,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,lotis|rdc|terrain|viabilisé|villa,75,GOOD,0.0,True,,
tunisieannonce_1c89ac8a7304,tunisieannonce,50000.0,50.0,,El Menzah 5,TUNIS,north,El Menzah,Sale,Commercial,36.8528,10.1703,1200dt|commercial|loter|recently renovated,85,HIGH,0.0,False,,
tunisieannonce_1c07a2a40006,tunisieannonce,2300.0,,1,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,bel appartement s+1|chambre confortable|cuisine équipée|lumineux|meuble|parking|place de parking|salle deau moderne,80,GOOD,0.0,False,,
tunisieannonce_1c04e4cd0494,tunisieannonce,450000.0,,,Kairouan Sud,TUNIS,north,Kairouan Sud,Sale,Land,35.6772,10.098,possibilité de vente partielle|terrain nu|titre bleu,45,LOW,0.0,False,,
tunisieannonce_1c52da4a4f70,tunisieannonce,650000.0,468.0,,Sousse Riadh,TUNIS,north,Sousse Riadh,Sale,Land,35.8269,10.63,1ér étage|chambre à coucher|cité riadh prés|couvert|cuisine|cuisine équipée|deux chambres à coucher|deux salons|douche|entree indépandant|garage|jardin|réz de chaussée|réz de jardin|salle d'eau|salle de bain|salle à manger|salon|suite parentale|terrain|titre individeul|trois chambres à coucher|villa style américain|wc|zone des villas|école primaire ibn charaf,85,HIGH,0.0,False,,
tunisieannonce_1cd9763991ec,tunisieannonce,11111.0,70.0,1,El Mourouj,TUNIS,north,El Mourouj,Rent,Apartment,36.7405,10.2042,bien sécurisée|haut standing|meuble|meublée|résidence calme|s+1,95,HIGH,0.0,True,,
tunisieannonce_1c6ea13c1edc,tunisieannonce,400000.0,2025.0,3,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,3 bedrooms|air conditioning|appartment|ascenseur|bathroom|calm|central heating|chauffage central|climatisation|double ascenseur|dressing rooms|equipped|furnished|haut standing|kitchen|large salon|meuble|parking|private parking|quiet|residentiel chic|sechoir|secure|security|shower room|standing residence|vast balcony,95,HIGH,0.0,False,,
tunisieannonce_1ce28a9b2797,tunisieannonce,2500.0,,2,Ain Zaghouan,TUNIS,north,Zaghouan,Rent,Apartment,36.4025,10.1431,chauffage central|climatisation|climatiseurs|cuisine aménagée et équipée|deux chambres à coucher|dressing|meuble|place gardée|salle d'eau invités|salle de bain|suite parentale|séchoir|terrace|terrasse,80,GOOD,0.0,False,,
tunisieannonce_1cc51d6d4dbe,tunisieannonce,1300.0,120.0,2,Cartage Byrsa,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,appartements hauts standing|ascenseur|haut standing,85,HIGH,0.0,False,,
tunisieannonce_1c10a52cfba0,tunisieannonce,1700.0,65.0,2,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,location in Nasr city|meuble|short-term rental|studios meublés,85,HIGH,0.0,False,,
tunisieannonce_1d332ed78a3a,tunisieannonce,175000.0,105.0,2,Ariana,TUNIS,north,Ariana Ville,Sale,Apartment,36.866011,10.193923,2em etage|appartements s+2|surface de  est 110 mètres carrés,95,HIGH,0.0,False,,
tunisieannonce_1d1c108e8b99,tunisieannonce,150000.0,928.0,,Ain El Mayel,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,surface : 928 m2|terrain pour construction,85,HIGH,0.0,False,,
tunisieannonce_1d249a67951f,tunisieannonce,1500.0,60.0,1,Zone Hoteliere,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,chauffage central|equipped|haut standing|heating central|high standing|piscine|swimming pool|telephone|whatsapp|wifi,85,HIGH,0.0,False,,
tunisieannonce_1d2f5bc45ddf,tunisieannonce,252000.0,280.0,,Ettahrir 1,TUNIS,north,Ettahrir,Sale,Land,36.8344,10.1431,terrain|titre foncier,85,HIGH,0.0,False,,
tunisieannonce_1d2cba7f8d0c,tunisieannonce,490.0,100.0,3,Djerba,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,internet|meuble|parking|place parking,85,HIGH,0.0,False,,
tunisieannonce_1d34c13c32f8,tunisieannonce,1800.0,70.0,2,Cite Ennasr 1,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,chauffer|climatisation|climatiser|gardée 24/24|meuble|propreté et hygiène|résidence sécurisé,85,HIGH,0.0,False,,
tunisieannonce_c5654b64ed75,tunisieannonce,1200.0,425.0,,Hedi Chaker,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,4 etages|construction imeuble|meuble|rez de chausee|terrain,75,GOOD,0.0,True,,
tunisieannonce_1d10d87d86c8,tunisieannonce,1400.0,60.0,2,Jardins De Carthage,TUNIS,north,Carthage,Rent,Apartment,36.8536,10.3256,"chambre avec dressing intégré|cuisine moderne en open space, entièrement équipée|grand salon salle à manger convivial et raffiné|grandes ouvertures|luminosité exceptionnelle|parking|parking en sous sol sécurisé|placards intégrés dans le couloir|résidence calme sécurisé|salle de bain|spacious studio|volumes généreux|vue dégagée",85,HIGH,0.0,False,,
tunisieannonce_1d47ccb22dde,tunisieannonce,1500.0,125.0,2,La Soukra,TUNIS,north,La Soukra,Rent,Apartment,36.885212,10.245301,2 chambres à coucher|ascenseur|chauffage central|climatisation|climatiseurs|cuisine agencée avec séchoir|dressing|haut standing|parking|place de parking sous sol|salle d'eau|salle de bain|salon,85,HIGH,0.0,False,,
tunisieannonce_1d3b8d5467a6,tunisieannonce,700.0,2026.0,1,Gammart,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,bureau|climatisation|hall of reception|salle d'eau,85,HIGH,0.0,True,,
