"change_type","city","currency","description","features","has_price_history","image_count","images","is_outlier","last_update","latitude","longitude","model_weight","municipalite","normalized","outlier_flags","poi","property_id","region","reliability_level","reliability_score","rooms","scraped_at","should_drop","source_name","surface","suspected_duplicate","title","transaction_type","type","url","zone","_id","id","price","nlp_enriched","nlp_filled_fields","price_delta","price_delta_pct","price_per_m2","canonical_id"
"unchanged","Zone Urbaine Nord","TND","lagence immobilière good life vous propose à la location un bureau h+3 situé au rez-de-chaussée dun immeuble au centre urbain nord. composition : * hall / salle dattente * bureau avec espace pour secrétaire * salle deau * bureau du pdg avec salle deau privée équipements : * climatisation centralisée * chauffage central loyer : 1700 dt hors taxes. pour une visite ou plus de renseignements, merci de nous contacter par téléphone ou via whatsapp au 29924039.","[""bureau"", ""bureau du pdg"", ""chauffage central"", ""climatisation"", ""climatisation centralisée"", ""espace pour secrétaire"", ""h+3"", ""hall"", ""meuble"", ""salle dattente"", ""salle deau"", ""salle deau privée""]","True","4.0","[""http://www.tunisie-annonce.com/upload2/202505/tunisie-annonce.com/photos/788348_20250523_174848.jpg"", ""http://www.tunisie-annonce.com/upload2/202505/tunisie-annonce.com/photos/788348_20250523_174858.jpg"", ""http://www.tunisie-annonce.com/upload2/202505/tunisie-annonce.com/photos/788348_20250523_174907.jpg"", ""http://www.tunisie-annonce.com/upload2/202505/tunisie-annonce.com/photos/788348_20250523_174915.jpg""]","True","2026-04-06T18:44:22.824801Z","36.7667","10.1833","1.5","Jebel Jelloud","True","[""price_too_low"", ""price_m2_too_low""]","[""محمد علي"", ""الطاهر حداد"", ""مقهي ليقا"", ""شركة اللحوم تونس باطوار"", ""Parc des Princes"", ""Société Amen Service"", ""FRUITS IBNE SINA"", ""Poissons Royal"", ""Moulin Rouge"", ""محمد علي""]","tunisieannonce_10df09937a99","TUNIS","HIGH","90.0","4.0","2026-04-01T22:50:48.399783","False","tunisieannonce","89.0","False","Bureau","Sale","Commercial","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3403669&titre=Bureau h3 au centre urbain nord","north","tunisieannonce:tunisieannonce_10df09937a99","","1700.0","","","0.0","0.0","19.1",""
"unchanged","Essalloum","TND","lot de terrain nu,300m2 a cote des villas haute standing avec piscine entre yassmine hammamet et bouficha. usage habitation, futur zone touristique, côté mer. titre foncier à l'indivision tel 29531360","[""300m2"", ""cote des villas haute standing"", ""côte mer"", ""haut standing"", ""piscine"", ""terrain nu"", ""usage habitation"", ""zone touristique""]","True","2.0","[""http://www.tunisie-annonce.com/upload2/202604/tunisie-annonce.com/photos/240947_20260401_150816.jpg"", ""http://www.tunisie-annonce.com/upload2/202604/tunisie-annonce.com/photos/240947_20260401_151453.jpg""]","False","2026-04-06T18:44:22.824801Z","36.7667","10.1833","1.5","Jebel Jelloud","True","[]","[""محمد علي"", ""الطاهر حداد"", ""مقهي ليقا"", ""شركة اللحوم تونس باطوار"", ""Parc des Princes"", ""Société Amen Service"", ""FRUITS IBNE SINA"", ""Poissons Royal"", ""Moulin Rouge"", ""محمد علي""]","tunisieannonce_10a924a36ad8","TUNIS","HIGH","100.0","","2026-04-01T21:47:57.580929","False","tunisieannonce","300.0","False","Terrain nu","Sale","Land","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3453804&titre=Beau terrain","north","tunisieannonce:tunisieannonce_10a924a36ad8","","36000.0","","","0.0","0.0","120.0",""
"unchanged","El Menzah 6","TND","a louer un studio a el menzeh 6 meublé pour courte durée. prix de la nuitée 60dt tel 21357886","[""furnished"", ""meuble"", ""short-term rental"", ""studio""]","True","4.0","[""http://www.tunisie-annonce.com/upload2/2022All/tunisie-annonce.com/photos/736672_20210813_121055.jpg"", ""http://www.tunisie-annonce.com/upload2/2022All/tunisie-annonce.com/photos/736672_20210813_121207.jpg"", ""http://www.tunisie-annonce.com/upload2/2022All/tunisie-annonce.com/photos/736672_20210813_121247.jpg"", ""http://www.tunisie-annonce.com/upload2/2022All/tunisie-annonce.com/photos/736672_20210813_121412.jpg""]","True","2026-04-06T18:44:22.824801Z","36.8528","10.1703","1.5","El Menzah","True","[""regional_price_m2_outlier""]","[""ووك فشن"", ""Mouffetarde Creperie"", ""بارافرماسي"", ""بلم استريت"", ""ذا هد"", ""مستر فايف"", ""منزه 5"", ""Gourmandise"", ""ذو بارادايز"", ""مطعم دمشق""]","tunisieannonce_110f7f440743","TUNIS","HIGH","90.0","2.0","2026-04-06T11:50:10.349094","False","tunisieannonce","20.0","False","App. 2 pièc","Rent","Apartment","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=2994900&titre=Studio meublé par nuitée 60dt","north","tunisieannonce:tunisieannonce_110f7f440743","","1200.0","","","0.0","0.0","60.0",""
"unchanged","Village Mediterranee","TND","a vendre joli appartement situé au cité olympique rades dans une résidence gardé au 4etage sans ascenseur composé d'un salon plus 2 chambres cuisine salle de bain 2 climatiseurs et place de parking privé tel 21042011","[""2 chambres"", ""ascenseur"", ""climatisation"", ""climatiseurs"", ""cuisine"", ""parking"", ""place de parking privé"", ""salle de bain"", ""salon""]","True","1.0","[""http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/180177_20260216_211654.jpg""]","False","2026-04-06T18:44:22.826357Z","36.7667","10.1833","1.5","Jebel Jelloud","True","[]","[""محمد علي"", ""الطاهر حداد"", ""مقهي ليقا"", ""شركة اللحوم تونس باطوار"", ""Parc des Princes"", ""Société Amen Service"", ""FRUITS IBNE SINA"", ""Poissons Royal"", ""Moulin Rouge"", ""محمد علي""]","tunisieannonce_11c447a1074a","TUNIS","HIGH","100.0","2.0","2026-03-29T11:25:20.906828","False","tunisieannonce","80.0","False","App. 3 pièc","Sale","Apartment","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448434&titre=Appartement 2 chambres 4etage","north","tunisieannonce:tunisieannonce_11c447a1074a","","135000.0","","","0.0","0.0","1687.5",""
"unchanged","La Soukra","TND","on met pour la #vente un lot de #terrain de 1000m2 de superficie situé dans un beau quartier résidentiel et calme derrière monoprix et kiabi soukra, titre individuel et papiers en règle. pour plus d'informations et de photos veuillez visiter notre page facebook l'intégrale immo ou contactez le 70 215 880 / 52 145 909 / 21 001 320","[""calme"", ""papiers en règle"", ""quartier résidentiel"", ""surface"", ""terrain"", ""titre individuel""]","True","1.0","[""http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/761098_20260206_180831.jpg""]","True","2026-04-06T18:44:22.825803Z","36.885212","10.245301","1.0","La Soukra","True","[""price_too_low"", ""price_m2_too_low""]","[""الفيرما"", ""شطرانة 2"", ""3 شطرانة"", ""قناة حنبعل"", ""نادي الحرس الوطني"", ""Golf de Carthage"", ""نادي المحامين""]","tunisieannonce_11c03bef8b23","TUNIS","GOOD","80.0","","2026-04-01T22:03:28.451319","False","tunisieannonce","1000.0","False","Terrain nu","Sale","Land","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3359388&titre=Un lot de terrain de 1000m2","north","tunisieannonce:tunisieannonce_11c03bef8b23","","1450.0","","","0.0","0.0","1.45",""
"unchanged","Hammam Chatt","TND","appart s3 coté café 3 étoile sur l'avenue de la liberté à hammam chatt loyer 540 dinars aui 3èm étage avec deux balon et séchoir cuisine deux chambre et salon contacter mr hassouna conseiller en immobilier ageence immobilière gps à hammam chatt location sur dossier visite gratuite 20282357 53282353 74 420606 conditions 1mois de moyer + un mois de moyer à la signature du contrat frais d'agence 1 mois de loyers","[""appart"", ""balon"", ""cuisine"", ""deux chambre"", ""s3 coté café"", ""salon"", ""séchoir""]","True","0.0","[]","False","2026-04-06T18:44:22.825803Z","36.7036","10.3625","1.5","Hammam Chatt","True","[]","[]","tunisieannonce_1117f5038cd1","TUNIS","HIGH","95.0","2.0","2026-03-29T10:11:45.050864","False","tunisieannonce","110.0","False","App. 3 pièc","Rent","Other","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3455054&titre=Appart 3 pièces à h chatt","north","tunisieannonce:tunisieannonce_1117f5038cd1","","540.0","","","0.0","0.0","4.91",""
"unchanged","Cite Ennasr 2","TND","à vendre dépôt 70 m² à ennasr opportunité à saisir ! dépôt de 70 m² au sous sol dune résidence sur la très demandée avenue hédi nouira ennasr. titre individuel en règle 24 657 657","[""avenue hédi nouira"", ""dépôt"", ""résidence"", ""sous sol"", ""titre individuel en règle""]","True","3.0","[""http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733294_20260209_132953.jpg"", ""http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733294_20260209_133000.jpg"", ""http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/733294_20260209_133007.jpg""]","False","2026-04-06T18:44:22.824801Z","36.7667","10.1833","1.5","Jebel Jelloud","True","[]","[""محمد علي"", ""الطاهر حداد"", ""مقهي ليقا"", ""شركة اللحوم تونس باطوار"", ""Parc des Princes"", ""Société Amen Service"", ""FRUITS IBNE SINA"", ""Poissons Royal"", ""Moulin Rouge"", ""محمد علي""]","tunisieannonce_1194d95765ea","TUNIS","HIGH","100.0","3.0","2026-04-06T12:04:18.188658","False","tunisieannonce","70.0","False","Autre","Sale","Commercial","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3449861&titre=Dépôt 70 m2 à ennasr","north","tunisieannonce:tunisieannonce_1194d95765ea","","90000.0","","","0.0","0.0","1285.71",""
"unchanged","Sousse Riadh","TND","opportunité dinvestissement exceptionnelle à sousse (cité riadh) cause départ emplacement stratégique située au coeur de la perle du sahel, à sousse cité riadh, sur avenue tawfiq, avec une double façade ouvrant sur deux routes principales, dans un quartier très connu et facilement accessible. description du bien immeuble composé de : rez de chaussée et sous-sol (cave) 1er étage : appartement 2ème étage : appartement 3ème étage : studio bâtiment bien agencé et exploité dans sa totalité. investissement sécurisé et rentable actuellement entièrement loué à une école privée (établissement éducatif privé) revenu mensuel : 7 100 dt augmentation annuelle garantie de 7% un rendement très intéressant pour tout investisseur sérieux. superficie terrain : 289 m² surface couverte : 790 m² situation juridique claire titre foncier individuel (titre bleu)","[""appartement"", ""augmentation annuelle garantie de 7%"", ""avenue tawfiq"", ""bâtiment bien agencé et exploité"", ""cave"", ""double façade"", ""investissement sécurisé"", ""meuble"", ""quartier très connu"", ""rendement très intéressant"", ""revenu mensuel : 7 100 dt"", ""rés de chaussée"", ""sous-sol (cave)"", ""studio""]","True","1.0","[""http://www.tunisie-annonce.com/upload2/202604/tunisie-annonce.com/photos/793754_20260401_130004.jpg""]","True","2026-04-06T18:44:22.825803Z","35.8269","10.63","1.0","Sousse Riadh","True","[""price_too_low"", ""price_m2_too_low""]","[""Shaghaf – شَغَف"", ""Cité Universitaire Ibn Sina"", ""Monoprix"", ""Hospital F. Hached"", ""Hôpital Farhat hached;Service des Urgences Farhat hached"", ""Lycée tahar sfar (de jeunes filles)"", ""Café le Pyramides"", ""NEW MONTANA"", ""Dr Kmar Brahem"", ""Lycée Technique de Sousse""]","tunisieannonce_1169b2a65e52","TUNIS","GOOD","80.0","","2026-04-01T22:35:04.461719","False","tunisieannonce","289.0","False","Autre","Sale","Land","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3455564&titre=Cause départ","north","tunisieannonce:tunisieannonce_1169b2a65e52","","1150.0","","","0.0","0.0","3.98",""
"unchanged","Borj Cedria","TND","à vendre : terrain de coin commercial résidentiel de 521 m² caractéristiques principales : titre foncier individuel. viabilisation parfaite. type isolé. vocation r plus 2. double façade donnant sur 2 rues, dont une principale. orientation sud-est pour une visibilité maximale. prix 575 tnd le m². emplacement de choix : ce terrain bénéficie d'une proximité enviable avec le technopôle, le complexe universitaire et la magnifique plage d'ejjahmi. vous pouvez atteindre tunis centre ou hammamet en seulement 25 minutes via la nouvelle autoroute. potentiel illimité : ce terrain est une toile vierge où vous pouvez donner vie à vos projets les plus ambitieux. que ce soit pour un complexe commercial, des résidences de luxe ou toute autre idée, les possibilités sont infinies ! contactez-nous dès aujourd'hui pour ne pas laisser passer cette opportunité unique ! télé ou whatsapp : (+216) 52 190 190","[""double façade donnant sur 2 rues"", ""orientation sud-est"", ""potentiel illimité"", ""terrain de coin commercial résidentiel"", ""type isolé"", ""viabilisation parfaite""]","True","4.0","[""http://www.tunisie-annonce.com/upload2/202506/annonces-tunisie.net/photos/756083_20250602_082114.jpg"", ""http://www.tunisie-annonce.com/upload2/202506/annonces-tunisie.net/photos/756083_20250602_082124.jpg"", ""http://www.tunisie-annonce.com/upload2/202506/annonces-tunisie.net/photos/756083_20250602_082134.jpg"", ""http://www.tunisie-annonce.com/upload2/202506/annonces-tunisie.net/photos/756083_20250602_082144.jpg""]","False","2026-04-06T18:44:22.825803Z","36.7667","10.1833","1.5","Jebel Jelloud","True","[]","[""محمد علي"", ""الطاهر حداد"", ""مقهي ليقا"", ""شركة اللحوم تونس باطوار"", ""Parc des Princes"", ""Société Amen Service"", ""FRUITS IBNE SINA"", ""Poissons Royal"", ""Moulin Rouge"", ""محمد علي""]","tunisieannonce_10ec510df311","TUNIS","HIGH","100.0","","2026-03-27T18:10:14.133060","False","tunisieannonce","521.0","False","Terrain nu","Sale","Land","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3405504&titre=Terrain de 521 m2 de coin commercial résidentiel","north","tunisieannonce:tunisieannonce_10ec510df311","","299500.0","","","0.0","0.0","574.86",""
"unchanged","La Mannouba","TND","a louer un appartement s+2 au centre manouba wra l mant9a wel marché 3 ème étage sans ascenseur prix :550 tel:28268864","[""3 ème étage"", ""ascenseur"", ""centre manouba"", ""s+2"", ""sans ascenseur""]","True","5.0","[""http://www.tunisie-annonce.com/upload2/202604/tunisie-annonce.com/photos/761373_20260401_124120.jpg"", ""http://www.tunisie-annonce.com/upload2/202604/tunisie-annonce.com/photos/761373_20260401_124131.jpg"", ""http://www.tunisie-annonce.com/upload2/202604/tunisie-annonce.com/photos/761373_20260401_124140.jpg"", ""http://www.tunisie-annonce.com/upload2/202604/tunisie-annonce.com/photos/761373_20260401_124148.jpg"", ""http://www.tunisie-annonce.com/upload2/202604/tunisie-annonce.com/photos/761373_20260401_124157.jpg""]","False","2026-04-06T18:44:22.824801Z","36.8097","10.0928","1.5","Mannouba","True","[]","[""جامع منوبة"", ""منطقة شرطة منوبة (ذهاب)"", ""منطقة شرطة منوبة (إياب)"", ""دار المسنين (ذهاب)"", ""دار المسنين (إياب)"", ""معهد حمودة باشا"", ""قصر قبة النحاس"", ""باغيت & باغيت"", ""مكتب بريد منوبة"", ""الهادي شاكر منوبة (ذهاب)""]","tunisieannonce_1107c586a7ac","TUNIS","HIGH","100.0","2.0","2026-04-01T22:46:50.701598","False","tunisieannonce","80.0","False","App. 3 pièc","Rent","Apartment","http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3455551&titre=Appartement au centre manouba","north","tunisieannonce:tunisieannonce_1107c586a7ac","","550.0","","","0.0","0.0","6.88",""
